customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5025-VWJLS,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,108.45,5744.07,No
0624-DOQLW,Female,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),79.08,1184.03,No
3053-MTORQ,Female,0,No,Yes,15,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,66.62,993.06,No
2948-OWDHT,Male,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,492.13,No
5059-ENBQF,Female,1,No,Yes,21,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.67,1157.61,No
1880-EHDSE,Male,0,Yes,No,14,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,59.01,818.78,No
4751-KQCRD,Female,1,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),83.65,3769.92,No
2843-PJIPT,Male,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),87.63, ,Yes
5901-OTIFF,Female,0,No,Yes,27,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,1507.87,Yes
8326-LOGYV,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,88.92,2836.97,No
1575-IOPTC,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,93.29,1315.81,No
4211-DCIWV,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,79.58,4455.28,No
9782-LPZWY,Female,0,No,No,69,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.25,4632.25,No
0986-JDKVK,Male,0,No,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.16,4568.26,No
5514-WVCEX,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),60.88,3482.74,No
4928-CBFXF,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),66.09,1267.22,No
0708-HVORM,Female,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,84.98,259.02,No
8731-MNOFA,Female,1,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.47,859.83,Yes
6054-LZCVT,Female,0,No,Yes,6,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,52.08,316.68,Yes
5304-XFJID,Female,0,No,Yes,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.64,1147.02,No
9872-VTAYT,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.92,353.64,Yes
4238-WXSOS,Female,1,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.6,4696.08,No
6740-SECQG,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.31,2032.87,No
0955-NWLKA,Female,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),91.75,5784.72,No
2814-CLLUG,Female,1,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83.31,2905.47,No
0256-JSDVE,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.32,398.22,No
8040-HWEVP,Male,0,No,Yes,72,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),61.84,4434.90,No
3821-WBMPV,Female,0,Yes,Yes,71,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.41,4878.15,No
7222-QIUYU,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,102.08,6132.75,No
6080-DWOLY,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.0,208.77,No
0594-CZBAO,Female,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),83.6,5442.40,Yes
1354-PNDHL,Female,0,Yes,Yes,23,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,49.2,1127.14,No
6394-LJUSM,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.09,768.82,No
8491-OTLDE,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,90.84,4439.71,No
7401-SSJVI,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,66.1, ,Yes
9058-TZCMF,Male,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,65.59,254.55,No
5140-YYCEC,Female,1,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,82.55,2129.19,No
6045-NKNGC,Female,1,Yes,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.64,308.45,Yes
6395-ETVML,Female,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),86.95, ,Yes
2244-YTUID,Female,0,No,No,31,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,70.63,2176.78,Yes
2667-TTNNI,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.15,1615.16,Yes
9628-UDQYF,Male,1,No,Yes,17,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.02,995.31,No
1625-XCLEV,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),82.54,5536.17,Yes
0963-JGWKU,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.57,1103.74,No
7744-GVDBX,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,87.36,1047.66,Yes
2196-ZFXMF,Female,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.89,1636.35,No
6191-FYSZN,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),104.72,2194.37,Yes
7455-ZSKPE,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,77.79,1926.77,No
0192-TYQSS,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.16,5104.07,Yes
5423-GCIHR,Female,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,76.76,319.55,No
4342-JKQHI,Female,0,No,Yes,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.62,498.09,No
7313-PIZIU,Male,0,Yes,No,61,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,53.41,3266.46,No
4925-PWJNL,Male,0,Yes,No,72,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),50.63,3647.91,No
8626-MQBTW,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),105.37,7057.71,No
8476-ESCMF,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.7,76.88,Yes
9323-CMOLO,Male,1,No,No,49,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.2,3828.26,No
9563-SSCPI,Female,1,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.58,4226.64,Yes
2273-GSXCU,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.62,103.71,Yes
0456-BRYOO,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,88.22,3519.02,Yes
9011-OZWFI,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.26,5197.01,Yes
6220-XQKRK,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.59,1408.49,No
6038-HOKHL,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),86.59,4407.21,No
2437-WWJZW,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),104.85,3774.53,No
0632-PLERH,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,94.01,6111.57,Yes
8429-WQJCY,Male,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.1,4806.04,Yes
1803-ZVOMW,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.04,1621.44,No
2834-HONCX,Female,0,Yes,No,70,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.33,4091.30,No
0797-VUIVO,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,58.55,2216.24,No
0505-SVMFQ,Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,91.61,5398.23,Yes
8711-UZBKA,Female,0,Yes,No,55,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,75.4,4146.52,No
1496-UQPGV,Male,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.68,779.51,No
6147-LGFMV,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),98.85, ,Yes
0062-FUCVC,Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,110.25,318.56,Yes
7684-OQJHR,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.66,907.79,No
5053-UOJWM,Female,1,No,No,52,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,69.98,3638.89,No
5085-VIZEK,Female,1,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.03,1832.83,Yes
5568-UUDZT,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.58,796.25,No
7197-BQJMO,Female,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.7,74.74,No
8753-RXCZD,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),79.26,3323.23,No
4378-NNPNA,Female,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.56,902.32,Yes
1305-OLEWL,Male,0,No,Yes,31,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,69.29,2143.11,No
5242-YRFIZ,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.5, ,Yes
6411-TJLBM,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,98.76,4155.65,No
7966-CWHUA,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.16,324.73,Yes
0316-CDYRL,Male,1,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.27,215.42,No
7023-FQHRP,Female,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,102.53,4103.33,No
4572-YUHDI,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.56,992.29,No
7420-UUDJZ,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,67.28,4043.83,No
7298-CDFIZ,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.04,274.96,No
1114-VCCRF,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,68.62,2332.95,No
0893-NBMPL,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,87.18,2095.68,Yes
5422-UTUBQ,Male,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.64,3442.03,Yes
4027-KHYQT,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),71.2,1418.73,No
5646-KJHJV,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.81,1182.85,No
3049-ZZTET,Female,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),77.2,2722.57,No
8229-GBYHL,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.46,2425.02,Yes
5823-WQMAA,Male,0,Yes,No,26,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.56,2127.61,Yes
7529-GVUCN,Female,0,No,Yes,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,56.75,634.92,Yes
3084-RLKIG,Male,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.53,793.33,No
7260-FZFJL,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,72.26,3181.31,No
5252-JIWTS,Male,0,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,64.66,321.96,No
5827-VDESN,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.82,411.27,No
1825-EZKXE,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.51,844.53,No
7495-ERZJP,Male,1,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.1,3147.35,Yes
5622-LWOKJ,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,78.11,3122.84,No
3188-FNPBS,Female,1,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.26,1255.84,Yes
4489-SRZHW,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.78,646.58,No
8254-UZXAQ,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.66,531.80,No
2111-DAJYE,Female,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),86.73,2944.07,No
4847-AQTHC,Male,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,54.12,1950.09,No
0888-YRNKP,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,89.52,2321.36,Yes
3162-YWXIH,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,85.99,351.55,No
6803-DEHJQ,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.09,1575.98,No
5897-ORWER,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.81,5831.35,Yes
0195-XSUKR,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),87.18,4886.48,No
7395-CKXPX,Female,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.96,3935.41,No
2894-PZYGO,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),79.96,4723.65,No
9259-RVEPM,Female,0,No,Yes,63,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.78,3506.90,No
2635-YVDOZ,Female,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.62,3388.07,Yes
1833-PREMF,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.07,487.54,No
9528-GNSTP,Female,1,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.71,1442.08,No
6753-LRZHQ,Male,1,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.54,1247.64,No
8729-DJPTB,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.4,1116.83,No
9420-BKLGA,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,83.96,5878.18,No
1960-GMXBT,Female,0,Yes,No,33,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),88.52,2930.76,No
6054-KVXKK,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,88.28,1773.68,No
0287-TNJYG,Female,1,Yes,No,18,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,56.06,1009.43,No
1002-NZRTN,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.43,1261.22,No
7445-MPOEU,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,72.0,2967.52,No
6591-MQADR,Male,0,Yes,No,38,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),62.01,2358.42,No
5899-XTMBQ,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,64.17,2827.53,Yes
6925-EULRI,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.1,822.69,Yes
3901-IWZRP,Male,1,No,Yes,42,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),66.73,2801.89,No
6391-LTEDO,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,106.58,7459.90,No
2507-LUHZT,Female,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.08,1361.63,No
3445-EUHVR,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.32,1036.30,No
3345-UPNNP,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.1,233.70,Yes
5732-YSHJE,Male,1,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.3, ,Yes
8299-XMGLW,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.3,5498.01,Yes
9872-MFFUS,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.9,1650.79,No
8635-EARQI,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.54,3903.94,Yes
8479-TQMDW,Female,1,No,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),85.53,1359.52,No
1158-CGZOI,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,78.0,2648.10,No
8310-VUFGY,Male,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.57,218.69,No
9955-SHIAP,Male,0,Yes,No,55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.81,4876.62,No
5679-POKXG,Male,0,No,No,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,71.57,4222.00,No
7896-OOPCP,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),86.08,4656.92,No
8075-KCIFW,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),78.61,465.41,No
1002-SXWOJ,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.94,1322.52,No
7037-ZBWHY,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),99.08,2378.48,No
6810-ALDQG,Female,0,No,Yes,23,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),92.24,2097.05,No
7202-BFKWY,Male,0,No,Yes,64,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,82.8,5283.13,No
4305-KHTAN,Male,0,Yes,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.83,873.01,No
4941-FZINV,Female,1,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,95.32,665.87,Yes
